house_id,house_size,bedrooms,bathrooms,lot_size,year_built,stories,garage_cars,location,condition,has_pool,sale_date,price
H-1761,2783,3,3.0,10225.0,1958.0,2,3.0,Suburbs,Average,No,2021-07-20,416317
H-1762,2245,3,3.5,5792.0,2022.0,2,0.0,Suburbs,Good,No,2020-02-14,423712
H-1763,1845,5,2.5,6496.0,1997.0,1,,Industrial,Average,No,2020-07-31,217529
H-1764,838,1,2.5,1808.0,1967.0,1,2.0,Downtown,Fair,No,2022-01-31,171651
H-1765,1652,4,3.5,2494.0,1960.0,2,2.0,Rural,Fair,Yes,2024-02-12,175415
H-1766,1294,4,3.5,3543.0,2011.0,1,2.0,Suburbs,Good,No,2022-04-01,303725
H-1767,3102,4,2.0,5430.0,1968.0,1,3.0,Industrial,Fair,No,2022-01-28,269988
H-1768,1694,6,2.0,5735.0,2023.0,2,,Suburbs,Excellent,Yes,2023-08-11,449412
H-1769,1873,6,2.0,4102.0,1973.0,1,1.0,Rural,Average,Yes,2021-03-24,194011
H-1770,2130,2,2.0,5557.0,1962.0,3,,Downtown,Excellent,No,2020-06-08,480949
H-1771,1826,4,2.0,3136.0,1995.0,2,2.0,Industrial,Fair,No,2020-12-16,164132
H-1772,2817,4,2.0,6244.0,2002.0,1,2.0,Suburbs,Excellent,No,2023-08-17,517706
H-1773,1426,4,3.5,4925.0,1978.0,1,2.0,Suburbs,Good,No,2023-02-07,298178
H-1774,1916,2,1.0,3600.0,1985.0,2,2.0,Downtown,Fair,No,2020-06-02,311243
H-1775,1354,4,3.0,4221.0,2020.0,2,2.0,Industrial,Average,No,2023-01-21,213830
H-1776,1007,6,1.5,3820.0,1966.0,2,1.0,Rural,Fair,No,2024-04-08,122118
H-1777,1432,5,2.0,4581.0,1997.0,2,2.0,Downtown,Excellent,No,2020-03-16,482004
H-1778,1777,3,1.0,6268.0,1973.0,2,2.0,Downtown,Average,No,2022-10-28,372493
H-1779,1542,1,2.0,2733.0,2003.0,3,2.0,Suburbs,Poor,No,2021-09-26,190018
H-1780,1384,3,3.0,2943.0,1950.0,2,3.0,Suburbs,Average,No,2022-04-18,276523
H-1781,956,4,3.5,3571.0,2016.0,2,0.0,Suburbs,Fair,No,2022-06-03,203822
H-1782,1750,4,2.0,5753.0,1955.0,2,2.0,Industrial,Poor,No,2023-07-14,122944
H-1783,897,3,2.5,2779.0,2004.0,2,,Rural,Average,No,2022-07-21,168482
H-1784,2256,2,2.5,7127.0,1987.0,2,0.0,Industrial,Good,Yes,2022-09-19,184458
H-1785,1849,3,3.5,4688.0,1982.0,2,1.0,Suburbs,Good,No,2021-07-11,332708
H-1786,925,3,3.0,1490.0,1957.0,2,3.0,Rural,Excellent,No,2020-07-29,141982
H-1787,1614,5,2.5,5586.0,1969.0,2,2.0,Suburbs,Average,No,2023-02-16,324480
H-1788,1348,4,3.0,4309.0,2004.0,1,2.0,Suburbs,Fair,No,2020-01-01,246200
H-1789,1991,3,3.0,5339.0,1997.0,2,2.0,Suburbs,Average,Yes,2021-07-04,345370
H-1790,2604,3,1.0,9763.0,2005.0,1,3.0,Suburbs,Fair,No,2020-12-31,359170
H-1791,674,2,2.0,1577.0,1959.0,1,2.0,Industrial,Fair,Yes,2021-10-12,85753
H-1792,1869,6,3.5,4178.0,2001.0,3,3.0,Suburbs,Poor,No,2021-06-05,236163
H-1793,1703,3,3.0,6270.0,1999.0,2,1.0,Waterfront,Poor,Yes,2023-03-24,363945
H-1794,2202,3,2.5,7690.0,1983.0,1,2.0,Rural,Average,No,2021-03-11,252709
H-1795,1927,3,2.5,5371.0,1985.0,1,1.0,Suburbs,Fair,No,2022-07-27,242885
H-1796,1348,4,2.0,2462.0,2010.0,2,2.0,Suburbs,Average,No,2022-02-01,217704
H-1797,1608,4,2.5,3276.0,1965.0,2,2.0,Suburbs,Average,No,2023-09-02,278292
H-1798,1322,4,3.0,4151.0,1967.0,1,2.0,Downtown,Average,No,2021-12-17,344840
H-1799,2445,3,2.0,6021.0,2020.0,1,0.0,Rural,Average,No,2023-12-17,278662
H-1800,1812,3,3.0,6507.0,1996.0,1,2.0,Industrial,Good,No,2020-01-01,179724
H-1801,2940,2,3.5,11392.0,1981.0,1,1.0,Suburbs,Average,No,2022-10-09,424870
H-1802,1763,4,1.5,6195.0,1992.0,1,2.0,Industrial,Good,No,2020-01-17,227928
H-1803,1374,1,2.5,3357.0,1989.0,2,3.0,Suburbs,Good,Yes,2023-04-10,219582
H-1804,891,4,2.0,3093.0,2014.0,1,2.0,Suburbs,Average,Yes,2021-01-28,224083
H-1805,718,5,3.0,1707.0,1984.0,1,1.0,Suburbs,Fair,No,2021-09-28,160968
H-1806,849,5,2.0,1628.0,2018.0,3,3.0,Downtown,Average,Yes,2021-09-28,296278
H-1807,1960,3,2.5,3103.0,1999.0,3,3.0,Downtown,Excellent,No,2023-11-17,521689
H-1808,2105,3,3.5,5187.0,1961.0,1,2.0,Suburbs,Fair,No,2020-06-19,275622
H-1809,851,2,2.0,3198.0,2007.0,1,2.0,Downtown,Poor,No,2023-01-21,157417
H-1810,2337,4,3.5,4901.0,2012.0,2,3.0,Downtown,Fair,No,2024-06-30,491209
H-1811,1510,4,4.0,3044.0,2022.0,2,2.0,Downtown,Average,No,2020-02-07,411983
H-1812,1888,3,1.5,7409.0,1998.0,3,2.0,Downtown,Good,No,2024-06-04,424141
H-1813,2767,3,2.0,4323.0,1985.0,2,2.0,Downtown,Good,Yes,2020-01-31,555416
H-1814,2338,4,4.0,8099.0,2003.0,2,1.0,Suburbs,Average,No,2023-11-09,399438
H-1815,1638,5,4.0,3773.0,1996.0,3,3.0,Waterfront,Excellent,No,2024-05-28,604284
H-1816,1265,3,1.0,2016.0,1981.0,2,2.0,Downtown,Good,No,2024-07-20,327134
H-1817,508,4,1.0,1927.0,2002.0,1,2.0,Downtown,Poor,No,2022-02-07,137787
H-1818,1368,2,1.5,2529.0,1981.0,2,0.0,Rural,Average,No,2023-12-22,118281
H-1819,1673,2,4.0,4817.0,2011.0,1,,Downtown,Good,No,2020-07-23,413871
H-1820,1207,5,1.5,2637.0,1986.0,1,2.0,Rural,Good,Yes,2021-12-13,185340
H-1821,1721,4,2.5,2861.0,1987.0,2,2.0,Downtown,Good,No,2021-05-30,414018
H-1822,1846,4,3.0,2999.0,1979.0,1,2.0,Suburbs,Excellent,No,2021-10-23,375176
H-1823,1665,1,1.0,2978.0,2007.0,1,1.0,Downtown,Average,No,2023-03-21,288326
H-1824,1409,4,2.5,2364.0,1981.0,3,1.0,Suburbs,Good,No,2020-05-26,261267
H-1825,1901,3,2.0,6466.0,2015.0,2,2.0,Rural,Fair,No,2024-07-28,188300
H-1826,2065,3,3.5,5604.0,2000.0,1,2.0,Downtown,Fair,No,2022-11-29,400271
H-1827,1145,3,2.0,2699.0,1960.0,1,1.0,Industrial,Average,No,2024-01-02,128734
H-1828,2646,2,3.0,6736.0,2008.0,1,0.0,Suburbs,Fair,No,2023-10-20,378300
H-1829,1740,4,3.0,6650.0,1969.0,1,3.0,Industrial,Good,No,2023-07-06,221862
H-1830,1811,4,2.0,6839.0,1986.0,2,0.0,Downtown,Average,No,2020-03-06,348726
H-1831,2224,2,1.0,7315.0,2022.0,1,3.0,Downtown,Average,No,2022-05-14,490586
H-1832,1939,2,2.0,7196.0,1998.0,2,2.0,Suburbs,Average,No,2021-07-03,355157
H-1833,2371,2,2.0,5451.0,1968.0,1,2.0,Downtown,Good,No,2020-07-08,464756
H-1834,1972,2,3.0,4836.0,2004.0,3,1.0,Waterfront,Good,No,2021-07-28,540383
H-1835,1432,4,3.0,4345.0,1989.0,2,2.0,Suburbs,Good,No,2022-12-15,280197
H-1836,2016,4,2.5,6167.0,1956.0,3,1.0,Rural,Average,Yes,2021-01-21,207892
H-1837,1113,1,2.5,3009.0,1954.0,2,2.0,Downtown,Fair,No,2022-01-14,199608
H-1838,1865,1,2.5,4665.0,1991.0,2,1.0,Rural,Average,No,2021-11-08,194605
H-1839,1780,4,3.0,7058.0,1997.0,3,2.0,Suburbs,Fair,No,2020-03-28,310142
H-1840,1675,4,2.0,5950.0,1956.0,2,3.0,Rural,Excellent,No,2022-11-17,250244
H-1841,1722,3,2.0,4455.0,1960.0,1,2.0,Suburbs,Fair,No,2022-11-01,233459
H-1842,670,3,2.0,2223.0,2022.0,1,1.0,Industrial,Average,No,2024-06-05,151425
H-1843,1470,4,2.5,3195.0,1998.0,1,,Industrial,Excellent,Yes,2021-05-13,190837
H-1844,1855,3,2.0,3247.0,1979.0,1,3.0,Waterfront,Average,No,2021-12-02,486918
H-1845,1895,1,2.0,4512.0,1990.0,2,2.0,Suburbs,Average,Yes,2021-11-06,296262
H-1846,1183,4,1.0,2966.0,1952.0,2,3.0,Suburbs,Good,Yes,2024-03-19,225269
H-1847,2559,4,3.0,3944.0,1989.0,2,2.0,Downtown,Fair,No,2021-11-15,460219
H-1848,1280,4,2.0,4527.0,2000.0,1,1.0,Industrial,Poor,No,2022-01-11,91700
H-1849,2381,4,1.5,5709.0,1981.0,1,1.0,Industrial,Good,No,2021-02-26,233357
H-1850,2056,4,2.0,6067.0,1997.0,1,2.0,Downtown,Average,No,2020-01-02,468542
H-1851,1412,3,2.0,2379.0,2020.0,2,2.0,Suburbs,,No,2020-07-03,291107
H-1852,2865,3,2.5,5550.0,2020.0,2,1.0,Waterfront,Fair,No,2023-03-24,575109
H-1853,1083,2,2.0,4033.0,1969.0,1,1.0,Downtown,Good,No,2023-02-16,293453
H-1854,2351,2,2.0,7104.0,1984.0,2,2.0,Downtown,Good,Yes,2021-06-23,474175
H-1855,2400,4,2.5,9301.0,1973.0,2,1.0,Industrial,Average,No,2022-03-02,220338
H-1856,1397,5,2.0,5583.0,1989.0,3,0.0,Waterfront,Excellent,Yes,2021-05-12,497869
H-1857,2635,5,1.5,6402.0,2001.0,1,3.0,Industrial,Good,No,2023-05-08,267094
H-1858,1649,4,3.5,3705.0,1988.0,2,1.0,Downtown,,No,2023-11-11,488884
H-1859,1973,2,2.0,7193.0,2017.0,1,1.0,Suburbs,Good,No,2024-02-14,374898
H-1860,1956,2,2.0,7817.0,2010.0,2,2.0,Rural,Good,No,2020-10-18,238086
H-1861,1719,4,1.0,5284.0,,2,3.0,Suburbs,Fair,Yes,2023-03-09,280567
H-1862,2286,4,2.5,7973.0,2011.0,2,2.0,Suburbs,Poor,No,2024-05-31,302303
H-1863,2276,4,2.5,7862.0,1951.0,1,1.0,Waterfront,Average,No,2022-12-25,545989
H-1864,750,4,2.5,1791.0,1955.0,1,3.0,Industrial,Average,No,2021-08-10,182799
H-1865,2582,4,3.0,7579.0,1992.0,2,2.0,Suburbs,Average,No,2022-11-30,406904
H-1866,802,4,1.5,2873.0,1989.0,2,2.0,Downtown,Good,No,2023-02-26,294697
H-1867,2419,2,2.0,7789.0,1988.0,2,2.0,Downtown,Good,No,2021-10-26,497923
H-1868,2476,4,3.0,3845.0,1977.0,2,2.0,Suburbs,Average,No,2020-06-23,379701
H-1869,1145,5,3.5,2681.0,2012.0,2,2.0,Downtown,Good,Yes,2022-10-12,386285
H-1870,1553,3,1.5,2890.0,,2,3.0,Suburbs,Average,No,2023-09-04,288588
H-1871,1136,4,2.5,2365.0,1961.0,2,2.0,Suburbs,Average,No,2024-07-27,250635
H-1872,1671,3,2.0,6289.0,1990.0,2,3.0,Waterfront,Average,No,2021-01-08,433278
H-1873,1615,5,1.0,2571.0,1978.0,2,2.0,Suburbs,Fair,No,2023-03-18,182558
H-1874,2267,1,2.0,4646.0,1972.0,1,1.0,Suburbs,Average,No,2020-02-16,347142
H-1875,2586,4,1.5,5880.0,2000.0,2,2.0,Rural,Poor,No,2024-06-11,175387
H-1876,2637,2,3.0,8022.0,1994.0,3,0.0,Suburbs,Fair,No,2020-01-22,357718
H-1877,1462,4,2.5,4145.0,1971.0,1,1.0,Industrial,Good,Yes,2021-08-23,194701
H-1878,1674,2,1.5,3424.0,1959.0,2,2.0,Rural,Average,No,2020-05-07,196866
H-1879,789,3,1.0,1507.0,1956.0,2,2.0,Industrial,Average,No,2022-11-05,103133
H-1880,1316,3,3.0,2753.0,2022.0,2,1.0,Suburbs,Average,No,2021-07-22,276550
H-1881,2378,5,1.5,6554.0,1964.0,2,2.0,Suburbs,Average,No,2023-05-11,368942
H-1882,2769,3,2.5,6030.0,1995.0,1,1.0,Suburbs,Excellent,No,2022-03-25,467487
H-1883,1059,2,2.0,4097.0,2010.0,2,3.0,Industrial,Poor,No,2021-12-03,87582
H-1884,1444,4,2.5,3840.0,2010.0,1,1.0,Suburbs,Fair,No,2021-08-06,230774
H-1885,1784,3,2.0,2938.0,2000.0,3,2.0,Downtown,Average,No,2020-05-24,374380
H-1886,1968,5,1.0,6539.0,1987.0,2,2.0,Rural,Good,No,2020-12-08,256801
H-1887,1314,2,2.0,3051.0,1961.0,2,2.0,Suburbs,Fair,No,2022-12-05,144460
H-1888,2054,4,1.5,6436.0,2015.0,2,1.0,Rural,Average,No,2022-04-11,277130
H-1889,1515,3,2.0,,2003.0,1,2.0,Industrial,Good,Yes,2020-04-27,172098
H-1890,1791,2,3.0,5242.0,1988.0,1,2.0,Industrial,Average,No,2022-06-29,172264
H-1891,2127,4,2.0,7296.0,1988.0,1,2.0,Suburbs,Fair,Yes,2020-03-31,305953
H-1892,1803,4,1.0,6887.0,1979.0,2,2.0,Downtown,Excellent,No,2022-05-06,483502
H-1893,1538,4,2.5,3311.0,1997.0,2,2.0,Suburbs,Fair,No,2024-06-03,229441
H-1894,1734,3,2.5,4052.0,1980.0,2,1.0,Suburbs,Average,No,2021-05-29,264966
H-1895,1746,3,4.0,4645.0,1974.0,2,0.0,Rural,Average,Yes,2023-04-26,179066
H-1896,1577,3,2.5,6020.0,2017.0,3,3.0,Rural,Good,No,2023-06-02,206666
H-1897,1644,6,2.5,6170.0,2000.0,1,2.0,Rural,Good,No,2021-11-08,240466
H-1898,2759,3,2.5,4758.0,1962.0,2,2.0,Downtown,Good,Yes,2022-09-20,534980
H-1899,2136,3,3.5,,2012.0,1,2.0,Rural,Excellent,No,2022-03-01,335905
H-1900,1622,3,3.0,4442.0,1991.0,2,2.0,Downtown,Good,No,2021-04-19,373703
H-1901,2218,4,2.0,3918.0,2003.0,1,1.0,Downtown,Average,No,2023-06-17,491248
H-1902,1599,3,2.0,3779.0,2016.0,2,2.0,Rural,Good,No,2023-03-22,184640
H-1903,2503,5,2.0,4683.0,2005.0,1,3.0,Suburbs,Good,No,2024-02-16,459276
H-1904,2021,3,2.5,6245.0,1968.0,1,2.0,Rural,Good,Yes,2022-10-31,210331
H-1905,1735,5,3.0,6720.0,1995.0,2,1.0,Suburbs,Good,Yes,2021-10-12,333553
H-1906,2068,2,2.5,8255.0,1964.0,1,1.0,Downtown,Average,Yes,2023-04-10,417519
H-1907,857,4,1.0,2089.0,1981.0,2,0.0,Suburbs,Average,No,2022-11-02,175447
H-1908,1123,5,3.0,3366.0,1998.0,2,2.0,Rural,Excellent,No,2022-10-29,240011
H-1909,1083,2,3.0,3942.0,1970.0,2,3.0,Suburbs,Good,No,2023-11-23,211462
H-1910,1885,5,2.0,3381.0,2014.0,2,2.0,Rural,Average,No,2024-03-04,268337
H-1911,2839,3,3.0,9152.0,2019.0,2,3.0,Rural,Good,No,2020-10-28,393228
H-1912,3138,5,2.0,7914.0,1976.0,1,2.0,Suburbs,Fair,No,2021-06-09,415856
H-1913,2182,4,3.5,4397.0,1972.0,1,2.0,Waterfront,Average,No,2022-12-24,509693
H-1914,2100,3,3.0,5264.0,1996.0,2,3.0,Waterfront,Good,No,2022-07-21,540259
H-1915,719,2,2.5,1215.0,1961.0,2,2.0,Waterfront,Average,No,2022-12-27,229017
H-1916,1474,3,3.0,4773.0,2015.0,3,3.0,Rural,Average,No,2021-12-25,202849
H-1917,1327,2,3.5,2828.0,1954.0,2,2.0,Suburbs,Good,No,2021-11-21,219725
H-1918,1427,2,2.5,3251.0,1958.0,2,1.0,Suburbs,Good,Yes,2020-07-15,231338
H-1919,1699,2,2.0,3062.0,1969.0,3,2.0,Rural,Average,Yes,2022-11-09,175496
H-1920,1516,3,3.0,5551.0,2012.0,2,2.0,Suburbs,Fair,No,2020-10-21,254529
H-1921,612,4,2.0,1672.0,2021.0,2,1.0,Rural,Good,No,2023-01-28,110829
H-1922,2248,2,2.0,6587.0,2022.0,2,2.0,Suburbs,Average,No,2024-06-06,414778
H-1923,1156,2,3.5,3379.0,2020.0,2,3.0,Downtown,Good,No,2021-03-05,327084
H-1924,1943,4,3.0,4908.0,1979.0,2,2.0,Suburbs,Average,Yes,2020-08-25,334682
H-1925,3044,2,2.0,6031.0,1965.0,1,1.0,Downtown,Average,No,2020-02-10,485953
H-1926,1248,2,2.0,4196.0,1954.0,2,2.0,Downtown,Average,No,2021-09-26,250490
H-1927,400,2,2.0,727.0,1978.0,1,2.0,Waterfront,Fair,No,2020-12-25,119419
H-1928,1628,5,2.0,2864.0,1996.0,1,2.0,Suburbs,Good,No,2022-04-03,315026
H-1929,2460,4,1.5,8057.0,1971.0,2,2.0,Suburbs,Average,No,2022-05-27,382557
H-1930,2975,3,3.0,6015.0,2006.0,1,2.0,Suburbs,Good,No,2021-08-07,485592
H-1931,1062,4,2.0,2407.0,1984.0,2,2.0,Suburbs,Fair,No,2023-06-09,179456
H-1932,2098,3,2.5,5639.0,2009.0,3,1.0,Downtown,Fair,No,2024-02-23,395462
H-1933,1520,4,2.0,3987.0,2019.0,3,2.0,Rural,Fair,No,2020-12-20,186265
H-1934,1736,4,4.0,5679.0,2009.0,2,2.0,Waterfront,Good,No,2023-10-31,509559
H-1935,3386,4,2.0,10356.0,2007.0,2,1.0,Waterfront,Average,Yes,2020-08-07,821145
H-1936,898,3,1.0,2793.0,1952.0,2,1.0,Downtown,Average,Yes,2021-01-17,215237
H-1937,1952,1,1.0,6412.0,1983.0,2,2.0,Suburbs,Poor,No,2022-07-28,162141
H-1938,2080,3,2.5,4641.0,1994.0,1,3.0,Waterfront,Good,No,2021-05-28,577313
H-1939,2451,5,2.5,5651.0,1999.0,2,2.0,Downtown,Fair,No,2020-03-10,490026
H-1940,1858,4,2.0,4821.0,1951.0,2,2.0,Downtown,Good,No,2021-05-08,369469
H-1941,1984,4,2.0,4501.0,,1,2.0,Waterfront,Good,No,2024-02-23,499069
H-1942,1565,6,1.0,6201.0,1986.0,1,0.0,Rural,Good,No,2020-10-18,223146
H-1943,1961,2,2.5,6932.0,1964.0,2,1.0,Suburbs,Good,No,2023-07-02,335537
H-1944,1594,4,2.5,3047.0,2009.0,1,2.0,Downtown,Good,No,2023-04-24,428909
H-1945,2172,4,1.5,3288.0,2013.0,1,2.0,Suburbs,Good,No,2020-06-26,373907
H-1946,1578,6,1.5,2535.0,2001.0,1,2.0,Suburbs,Excellent,No,2021-07-05,356173
H-1947,2026,6,1.5,4275.0,1972.0,2,1.0,Suburbs,Fair,No,2020-11-12,261736
H-1948,1782,4,1.5,3182.0,1986.0,2,3.0,Suburbs,Average,No,2020-02-08,293516
H-1949,2475,3,2.5,7012.0,1990.0,2,3.0,Suburbs,Fair,No,2020-10-16,356994
H-1950,1769,4,1.5,6447.0,2006.0,1,1.0,Rural,Average,No,2020-12-03,242800
H-1951,736,2,2.0,2459.0,1974.0,2,2.0,Rural,Fair,No,2020-10-04,85961
H-1952,2557,4,1.5,5213.0,1986.0,2,0.0,Rural,Average,No,2020-06-01,287701
H-1953,1256,5,4.0,3137.0,1989.0,2,2.0,Downtown,Excellent,No,2022-05-31,457041
H-1954,1407,3,3.5,3897.0,,2,1.0,Suburbs,Average,No,2021-06-24,319338
H-1955,1442,4,2.0,5083.0,2009.0,2,1.0,Downtown,Average,No,2024-02-29,332135
H-1956,2624,3,2.0,9440.0,1968.0,2,0.0,Suburbs,Average,Yes,2020-11-09,378427
H-1957,518,3,2.0,1955.0,1958.0,2,3.0,Industrial,Fair,No,2022-10-06,79913
H-1958,3682,3,2.5,10210.0,2018.0,1,2.0,Rural,Average,No,2024-02-16,443536
H-1959,2433,4,1.0,7872.0,1954.0,2,0.0,Downtown,Average,No,2020-03-19,421816
H-1960,1933,5,3.0,3439.0,1975.0,2,2.0,Suburbs,Fair,No,2022-05-14,272144
H-1961,1767,5,2.5,5147.0,1968.0,2,1.0,Downtown,Average,No,2022-01-24,408344
H-1962,1971,2,3.5,4181.0,1979.0,2,1.0,Downtown,Good,Yes,2024-04-03,397152
H-1963,2112,5,1.5,5447.0,1997.0,3,3.0,Suburbs,Average,No,2023-01-16,376906
H-1964,2187,4,3.0,6747.0,1965.0,2,1.0,Suburbs,Average,Yes,2021-08-07,322009
H-1965,2133,3,3.0,4569.0,2020.0,2,2.0,Suburbs,Average,No,2023-04-06,400670
H-1966,1853,2,1.5,3021.0,1967.0,2,2.0,Downtown,Poor,No,2022-09-02,279867
H-1967,1681,3,2.0,2564.0,2005.0,1,1.0,Rural,Good,No,2021-08-04,241859
H-1968,1709,5,1.5,2658.0,1970.0,2,2.0,Suburbs,Average,No,2023-08-07,298647
H-1969,1683,4,2.0,2559.0,1980.0,2,,Waterfront,Fair,No,2023-01-23,385781
H-1970,2480,4,2.0,4404.0,1950.0,2,2.0,Downtown,Average,No,2020-01-10,468957
H-1971,2156,3,2.5,4524.0,1952.0,1,1.0,Waterfront,Good,No,2023-12-19,511120
H-1972,400,4,2.0,821.0,1974.0,1,2.0,Suburbs,Good,Yes,2021-10-26,172746
H-1973,2193,1,3.5,8699.0,1957.0,1,3.0,Suburbs,Average,No,2022-12-16,355171
H-1974,1916,3,1.5,4339.0,2014.0,1,1.0,Suburbs,Good,No,2021-10-26,338880
H-1975,1788,4,4.0,3251.0,2011.0,1,1.0,Suburbs,Fair,No,2024-01-15,302892
H-1976,1566,2,2.0,4484.0,1956.0,2,1.0,Suburbs,,Yes,2022-12-25,248671
H-1977,2474,4,3.0,9017.0,1956.0,1,1.0,Downtown,Average,Yes,2022-08-27,476326
H-1978,2368,3,2.0,7566.0,1957.0,2,2.0,Waterfront,Good,No,2024-06-28,548739
H-1979,1336,4,1.5,2992.0,1968.0,2,1.0,Downtown,Average,No,2021-04-14,308189
H-1980,2044,3,3.5,5935.0,1966.0,1,0.0,Suburbs,Average,No,2020-04-19,302560
H-1981,1217,4,2.0,4000.0,1960.0,2,1.0,Suburbs,Good,Yes,2022-05-13,219297
H-1982,972,2,3.0,3227.0,1998.0,2,2.0,Suburbs,Average,Yes,2021-12-10,219762
H-1983,1423,1,2.5,4505.0,1960.0,2,2.0,Waterfront,Good,No,2022-01-30,368338
H-1984,2317,5,2.5,8519.0,1990.0,1,2.0,Industrial,Average,No,2022-11-04,255112
H-1985,2371,3,2.5,8714.0,2011.0,1,0.0,Downtown,Average,No,2022-10-26,500437
H-1986,2107,4,3.0,6210.0,2001.0,2,2.0,Suburbs,Good,Yes,2021-10-18,393816
H-1987,2235,6,1.0,5754.0,2015.0,1,1.0,Waterfront,Good,No,2023-12-15,646534
H-1988,2109,3,3.0,6546.0,2017.0,1,3.0,Suburbs,Average,No,2022-12-26,373221
H-1989,1415,3,3.5,5016.0,2016.0,1,2.0,Rural,Good,No,2024-01-29,189233
H-1990,2059,4,1.0,3117.0,1989.0,2,1.0,Industrial,Excellent,Yes,2024-03-08,240931
H-1991,2280,5,1.5,9074.0,1954.0,1,0.0,Rural,Fair,No,2020-10-07,208417
H-1992,2252,5,3.0,4407.0,1971.0,2,1.0,Downtown,Good,No,2023-02-13,530467
H-1993,2513,3,2.0,6723.0,1986.0,1,1.0,Waterfront,Average,No,2021-06-15,552741
H-1994,2224,4,2.0,8184.0,1960.0,2,2.0,Industrial,Average,No,2023-11-01,236947
H-1995,2010,2,1.5,4145.0,1993.0,1,2.0,Rural,Good,No,2023-05-11,215784
H-1996,2442,6,2.5,6573.0,2002.0,2,1.0,Suburbs,Excellent,No,2020-11-28,538656
H-1997,1784,5,1.5,3267.0,2010.0,2,2.0,Industrial,Average,No,2024-04-20,174511
H-1998,1270,2,2.5,3159.0,2016.0,2,2.0,Industrial,Excellent,No,2023-02-18,143738
H-1999,1702,3,3.0,3306.0,1962.0,1,2.0,Industrial,Excellent,No,2024-05-07,209965
H-2000,1353,2,2.0,3259.0,1960.0,2,0.0,Suburbs,Average,No,2020-12-03,197371
H-2001,1394,3,2.5,3392.0,1960.0,1,1.0,Rural,Average,No,2023-12-26,167530
H-2002,1713,4,4.0,6822.0,1956.0,2,3.0,Rural,Good,No,2023-01-23,220324
H-2003,1324,3,3.0,5278.0,1966.0,1,2.0,Downtown,Average,No,2022-07-13,335543
H-2004,1615,2,3.0,2885.0,1997.0,2,0.0,Suburbs,Average,Yes,2023-10-05,284895
H-2005,663,3,2.0,2197.0,1963.0,1,1.0,Rural,Average,No,2022-11-25,126135
H-2006,1927,6,3.0,3139.0,2012.0,1,2.0,Waterfront,Average,No,2023-01-25,561762
H-2007,1800,4,1.0,2835.0,2013.0,2,2.0,Waterfront,Poor,No,2021-02-28,305715
H-2008,1309,3,1.5,2308.0,2014.0,3,2.0,Downtown,Good,No,2023-09-29,336530
H-2009,2195,2,2.0,8590.0,1983.0,2,1.0,Suburbs,Good,No,2022-12-24,373930
H-2010,2362,6,2.0,9098.0,1958.0,2,3.0,Suburbs,Excellent,Yes,2023-11-14,458841
H-2011,835,4,3.0,1657.0,1986.0,2,2.0,Waterfront,Good,No,2021-08-11,338881
H-2012,1342,3,2.0,2555.0,1979.0,2,1.0,Downtown,Good,No,2021-07-09,354239
H-2013,1338,2,3.0,2811.0,1990.0,1,2.0,Rural,Good,No,2020-02-10,191319
H-2014,1236,2,3.0,3447.0,1994.0,1,1.0,Rural,Average,No,2023-07-10,127833
H-2015,2297,2,2.5,6717.0,1996.0,3,2.0,Industrial,Excellent,Yes,2021-07-06,241893
H-2016,1683,4,2.0,3456.0,1956.0,2,2.0,Suburbs,Average,No,2021-07-01,265480
H-2017,1641,5,2.5,5565.0,1963.0,2,1.0,Rural,Good,No,2023-02-26,216347
H-2018,597,3,2.0,1357.0,1997.0,2,2.0,Industrial,Poor,No,2021-02-27,73501
H-2019,2181,4,1.0,8299.0,1955.0,2,1.0,Rural,Average,No,2024-03-01,246847
H-2020,1056,3,4.0,3317.0,1983.0,2,2.0,Downtown,Fair,No,2022-06-19,254023
H-2021,1835,4,1.5,4754.0,1995.0,2,2.0,Downtown,Fair,No,2024-06-10,361080
H-2022,1966,4,1.0,6831.0,2008.0,1,2.0,Waterfront,Fair,No,2020-05-08,425245
H-2023,2616,2,3.5,9273.0,2019.0,2,1.0,Suburbs,Average,No,2021-07-17,423742
H-2024,1014,3,2.0,2257.0,1957.0,2,2.0,Rural,Good,No,2021-09-30,158982
H-2025,400,4,3.0,939.0,1973.0,3,2.0,Rural,Average,No,2023-05-07,115084
H-2026,1910,2,2.0,7334.0,2016.0,2,2.0,Industrial,Average,Yes,2020-12-22,212198
H-2027,2880,3,2.0,5506.0,1953.0,2,2.0,Suburbs,Good,No,2021-09-20,395546
H-2028,2543,3,2.0,4082.0,1950.0,1,2.0,Rural,Good,No,2024-03-04,258853
H-2029,1925,6,2.0,5072.0,1983.0,1,3.0,Downtown,Good,Yes,2020-07-10,503385
H-2030,1505,3,2.0,5272.0,1958.0,3,1.0,Suburbs,Good,No,2023-06-01,267083
H-2031,2284,4,3.0,7832.0,2012.0,2,2.0,Downtown,Excellent,No,2023-03-21,673888
H-2032,1215,3,2.5,4615.0,1959.0,2,2.0,Waterfront,Average,Yes,2020-08-06,345259
H-2033,2085,4,3.5,5906.0,1959.0,2,2.0,Waterfront,Good,No,2023-02-26,582277
H-2034,2103,4,1.0,3680.0,1999.0,1,2.0,Suburbs,Average,Yes,2022-08-11,305317
